reportType,timestamp,reportedBy,currentSpeed_kmh,ambientLight,wearableDeviceBPM,latitude,longitude
Object Blockage,2024-07-26T10:12:25.498158,user4163,25.433976275918827,1046.2256460082288,178,51.6483144635857,-115.31998980911958
No Gas,2024-07-27T11:05:35.254971,user3184,66.11548083710201,1279.622164209376,88,53.84660420935101,-118.62912757337747
First Responders,2024-07-26T06:13:57.720987,user4114,23.982084818757084,141.01853697557488,0,53.87212870208172,-118.63770532542127
Object Blockage,2024-07-26T11:33:16.532774,user449,58.94819620698759,1507.52547300086,163,53.91266149781733,-118.60071810691318
Slow Area,2024-07-26T11:17:23.110698,user977,21.597419519347046,58.87680825330533,0,53.988041869232134,-118.5742193599964
Low Visibility,2024-07-27T13:41:34.290147,user4519,19.99210171410147,537.4056868679021,133,53.94125479151006,-118.66873208404256
Shelter,2024-07-26T22:56:29.277309,user26,101.20215227592226,10763.663136319328,0,53.844538166779365,-118.56338967957252
No Gas,2024-07-27T02:30:59.758018,user3741,11.868494049102145,401.82802836996547,0,53.82017670103403,-118.63992938917227
Shelter,2024-07-27T21:56:26.208935,user1075,147.98916478758932,515.0925968532285,170,53.84410469699575,-118.6176798330297
Low Visibility,2024-07-26T16:16:20.240172,user970,6.422292281210656,783.820253351221,0,53.84971788949003,-118.56686751145311
Low Visibility,2024-07-26T00:28:48.119044,user1713,117.18569107137091,28435.22755724385,0,53.98003752315604,-118.66928682432697
Wildfire Zones,2024-07-26T13:38:38.938207,user704,138.40189516744755,4692.819443640702,124,53.80959212503358,-118.52450100738746
Slow Area,2024-07-26T14:26:21.858789,user3718,26.0979200816583,1205.085589319024,84,53.851780797571344,-118.53499897569586
No Gas,2024-07-26T15:22:00.353358,user1927,48.44187938185078,1171.7923698903974,0,53.90518866723859,-118.57565937216754
Shelter,2024-07-26T06:23:15.702310,user3951,56.220502792305226,361.89873740515213,100,53.971625971479845,-118.60715488550692
Slow Area,2024-07-26T14:19:25.859182,user266,8.076280752018077,534.1609754096403,0,53.81171995745314,-118.57336857303108
Wildfire Zones,2024-07-27T14:33:21.187222,user341,13.383308970826173,1223.8191038697194,0,53.88588720663619,-118.51258373185152
Low Visibility,2024-07-26T01:54:29.852250,user116,20.367323538262156,7567.998723503025,166,53.86492464262313,-118.63390026434465
Car Crash,2024-07-27T12:46:41.671173,user347,29.566841915372994,20547.148717676802,134,53.89081441329751,-118.68789131210863
Shelter,2024-07-26T23:35:13.937160,user657,22.534302027456043,1419.9270146526865,164,53.81708923339107,-118.52805201916898
Low Visibility,2024-07-27T10:38:45.726757,user309,141.20863680603338,661.1499686369257,0,53.95506219340675,-118.57459009190853
Slow Area,2024-07-26T19:04:35.521181,user694,6.292817887121609,1768.1397085753965,122,48.2715339838696,-117.09604310745463
Slow Area,2024-07-26T04:05:29.876651,user661,28.914395779387213,19117.723371937514,0,53.832435061482286,-118.67700093650231
Car Crash,2024-07-27T15:40:53.273914,user715,89.70774853639844,1833.9187650096164,175,53.93825169387738,-118.53545561908362
Car Crash,2024-07-26T06:48:21.402128,user4676,124.60612686633424,901.8042263990849,141,53.93860262921829,-118.66843335488463
First Responders,2024-07-27T08:38:15.667523,user1791,9.775008336829286,191.17129570924186,100,51.16017424506528,-119.93514531713025
Slow Area,2024-07-27T20:18:51.608377,user3147,7.688250195441777,8117.044058740145,103,48.324655608001166,-117.93010635522944
Car Crash,2024-07-27T01:35:45.052224,user2654,21.497238158675824,1639.58521270137,0,53.97697113425772,-118.68802696451847
No Gas,2024-07-26T02:54:14.814239,user4473,110.63636551213605,13427.777243436563,108,53.84595308141046,-118.52825102745628
Car Crash,2024-07-26T14:03:48.878444,user3673,119.44347403091695,1212.3088798128583,0,53.802238321024284,-118.6307899896433
Shelter,2024-07-27T00:01:49.927483,user4811,26.37720947724163,25824.564461621525,0,49.16836419933794,-118.2120895451078
Low Visibility,2024-07-27T23:34:16.668144,user1793,13.00940790536383,528.9995021840552,0,53.99449635986432,-118.57199446597778
Slow Area,2024-07-27T21:10:15.528587,user2522,29.307010606123463,1715.876341301825,119,57.44922823093005,-114.91436927296056
No Gas,2024-07-26T21:55:19.359574,user3540,5.674959207284935,7346.426540282778,80,53.9801325401231,-118.54935180802512
No Gas,2024-07-27T01:36:30.628128,user1462,10.840110106393222,146.22619287792782,0,49.70933828882471,-115.21248100667783
Wildfire Zones,2024-07-27T15:38:27.478435,user2246,136.72136964342917,974.809781891083,0,53.89147156862463,-118.57860562592496
Object Blockage,2024-07-27T22:46:00.579638,user4608,10.879960176340404,15527.753482781824,173,53.87002229925788,-118.64908283733745
Slow Area,2024-07-27T09:00:01.913549,user933,96.48544422212807,842.153899825073,0,55.90796995895389,-116.2113081837622
Object Blockage,2024-07-27T06:35:54.516458,user2224,17.46559836206344,19551.19423887421,72,53.964927963440495,-118.65772307927405
No Gas,2024-07-26T11:53:16.142608,user3147,57.14572149712502,1035.1835971561384,0,53.86292848540928,-118.68059824277815
First Responders,2024-07-26T17:49:36.832580,user3575,69.64833163870321,10051.872711566975,0,53.903600149678304,-118.55753937309701
First Responders,2024-07-26T09:37:23.127799,user3301,24.57529758842671,14924.49104353949,126,53.95319783593761,-118.58427520190322
Shelter,2024-07-27T02:51:00.543517,user4699,24.623980982367698,786.5085092194226,88,53.85361631719456,-118.53399257390147
Wildfire Zones,2024-07-26T08:00:24.054177,user4340,44.11868889746039,9421.049482843611,0,50.3310070665202,-118.80891278556989
Shelter,2024-07-27T13:42:39.041880,user3430,79.29413370445334,1191.612979860883,119,50.09592825404601,-110.39408271571443
No Gas,2024-07-26T10:19:18.005524,user47,10.31268375397315,11745.16468309992,0,53.801761128718034,-118.60061699317927
Car Crash,2024-07-26T15:58:46.553417,user110,108.99686989897566,5276.0655868759095,0,53.82621790927743,-118.67831922291336
Low Visibility,2024-07-26T09:39:06.904316,user4458,24.77370397830109,26787.810198181476,0,53.80031279332304,-118.61754982791969
Shelter,2024-07-27T06:31:49.177146,user2853,4.291076078334399,1281.7566381419892,0,59.11989900944988,-113.20146545846178
Object Blockage,2024-07-26T15:12:36.875204,user3564,18.215995768547607,10672.516394459444,0,58.77352431655868,-116.55350918942507
No Gas,2024-07-27T01:00:45.408001,user579,19.544579392562557,936.1798890660206,180,53.86879821778108,-118.53869089963983
No Gas,2024-07-27T11:30:48.849642,user2881,5.546878410310682,1961.9108973812558,75,53.904401327946346,-118.54009518131963
Slow Area,2024-07-27T23:23:11.712832,user2573,85.10335403024081,7958.5258115366805,0,53.98099927114151,-118.62915309883387
Shelter,2024-07-26T09:58:49.303768,user2701,13.239935832277329,11512.517503641973,122,53.83354948524706,-118.59460193073504
First Responders,2024-07-27T00:55:51.815837,user482,3.0506670343941034,1769.3268718746056,160,53.938239360650485,-118.54072565072718
Low Visibility,2024-07-26T10:40:35.610613,user2409,80.20260893164107,1938.4601214643958,0,53.85038925711177,-118.69411012096982
First Responders,2024-07-26T11:37:15.484345,user4528,0.023765706073594073,203.45151768152203,78,53.97505449461319,-118.66962553208914
Object Blockage,2024-07-27T08:36:00.083017,user4628,17.690734800671308,1019.785669062481,0,53.80561381122371,-118.56863076021878
Safe Zones,2024-07-27T03:59:19.701126,user347,49.36994057671261,24530.46201475122,104,53.95391405345469,-118.50398341155055
Wildfire Zones,2024-07-27T04:04:38.645610,user1483,7.9595176088274355,1454.9466036009726,167,51.09451779483601,-113.652221014774
Wildfire Zones,2024-07-27T01:20:36.799176,user2351,6.1259112754238885,589.3684220132133,0,53.94512201344466,-118.60105480481323
Safe Zones,2024-07-27T01:48:00.287162,user663,24.74898124250217,1951.4450857045904,0,57.81532243899125,-116.69573972167439
Safe Zones,2024-07-27T19:34:57.951438,user1803,23.854537929015745,19338.209746717494,0,53.82728683497876,-118.64313665767928
Safe Zones,2024-07-27T16:10:23.023793,user1244,17.58650653252793,4628.246167556794,83,53.81977586457054,-118.5339466955177
Safe Zones,2024-07-27T03:33:38.652573,user2292,20.39385206376099,1064.9686267296665,0,59.68602346037331,-117.2751445188977
Object Blockage,2024-07-27T06:10:16.955688,user1026,16.148795562895913,1837.0932170814767,0,53.91666523265718,-118.59684350709149
Shelter,2024-07-26T22:37:22.436526,user505,9.406666868414453,909.2288579833216,0,53.835159771934535,-118.5323255630229
First Responders,2024-07-26T18:42:59.462950,user2919,22.429347030810145,739.7401476949244,0,53.89583380070955,-118.69730971153972
Shelter,2024-07-26T16:33:45.744880,user330,44.04450039567622,1264.5256878165703,79,59.82400629140558,-117.73279473160657
Slow Area,2024-07-26T18:50:08.679502,user4980,11.690813810456355,16690.91198520762,81,53.93243163574141,-118.52118024446501
Low Visibility,2024-07-27T03:52:53.372211,user4051,117.68559097936297,353.7226746750952,119,57.59917912711472,-110.75474638083236
Wildfire Zones,2024-07-27T08:32:52.870425,user2672,23.628256912514846,308.9724356069243,0,53.91854778502116,-118.67573337493423
Object Blockage,2024-07-26T20:11:29.073446,user389,20.509595215709957,620.340931017363,90,53.812036442320064,-118.60464046783926
Safe Zones,2024-07-26T12:01:00.878469,user1665,14.259007071524481,1716.987294624973,108,53.94020756157672,-118.52075605832944
Low Visibility,2024-07-26T22:03:38.545912,user2561,15.57896318805797,803.8810897732353,0,53.89076729391979,-118.56663386069171
Low Visibility,2024-07-27T22:36:10.685984,user2573,0.9998058079914063,1292.1071835345433,0,50.39896304824949,-114.09389614974177
Wildfire Zones,2024-07-27T18:04:15.652281,user4348,40.59701512271244,1400.2198998620972,0,57.82926516578663,-117.67555622420902
No Gas,2024-07-26T04:41:01.680413,user4670,149.81267227167106,1313.4112259930087,0,53.81299821188331,-118.6356769469402
Object Blockage,2024-07-27T11:15:23.721698,user1468,25.967000869055408,1686.1176581903128,102,53.96802986134053,-118.66767429553745
No Gas,2024-07-27T03:43:13.208094,user199,3.97004403751576,1324.2955553352706,110,53.96095607758699,-118.67027135928332
Safe Zones,2024-07-27T12:48:21.495751,user2068,2.7693783167798114,29494.28859141323,0,53.94559647562411,-118.61505548624903
Object Blockage,2024-07-27T07:50:27.250963,user1400,6.039690573834461,1767.5935349600772,0,59.488855725404136,-115.074789775111
Low Visibility,2024-07-27T22:42:22.599852,user372,116.00785865632413,142.47441424823216,70,53.81605501070689,-118.63953572229543
Car Crash,2024-07-26T07:20:03.779328,user1294,27.939621722985258,26954.326396946228,0,58.65807076158056,-117.54717202957289
Safe Zones,2024-07-26T17:30:34.777349,user404,103.01706688538872,1837.4652839274522,73,53.92482640358713,-118.60503582973371
Car Crash,2024-07-26T02:45:13.813867,user395,84.44013590734954,696.3764880255655,145,53.966159094096035,-118.59941504477328
Wildfire Zones,2024-07-27T22:51:30.249706,user1014,20.055051037347916,570.3980392175849,0,53.97286294209341,-118.56483379577247
Shelter,2024-07-27T11:51:18.935769,user3631,12.486815994535002,20021.126935872544,0,53.88308839860693,-118.6119997797512
Object Blockage,2024-07-27T05:25:24.809531,user3150,25.05995371573612,1887.942315698726,0,53.89002543831702,-118.59027356592566
First Responders,2024-07-26T18:18:40.926234,user2683,27.507876072630754,479.5551280938674,89,53.99074457962883,-118.60100646815972
Slow Area,2024-07-27T15:12:41.540432,user239,115.28984078863824,212.1179377293544,87,53.92483517250537,-118.63899750181741
No Gas,2024-07-26T16:00:49.264808,user1687,55.09955733847198,1060.0392868835452,109,53.84620054054368,-118.5794959862399
Object Blockage,2024-07-26T16:05:31.271676,user1329,14.046329757554375,28110.607045534318,169,53.80564549959282,-118.59492036206989
Object Blockage,2024-07-27T16:14:57.168253,user1243,55.501875676391876,1118.876617399569,0,53.83630232413829,-118.50179289369912
Wildfire Zones,2024-07-26T03:00:28.337279,user1715,117.26071550558657,26996.74400050078,93,53.99679369160407,-118.55825710086526
First Responders,2024-07-26T13:37:52.439681,user3114,132.91914820108303,1792.545138740984,0,53.99014385345797,-118.6570735202039
Safe Zones,2024-07-27T19:20:47.759211,user1626,23.702574835374058,496.9415623818919,168,53.92060913189761,-118.58304419528605
Slow Area,2024-07-26T11:12:29.483784,user2688,18.21310194450535,7105.645549293888,0,53.83755451975433,-118.65820940037754
First Responders,2024-07-26T09:39:26.205487,user3770,104.2371899852126,376.4182712011066,113,53.99855686856235,-118.69921817488286
No Gas,2024-07-27T20:03:47.630572,user1913,124.83594184979219,7036.598374635553,106,53.86026915070966,-118.51130804919971
Slow Area,2024-07-26T00:27:12.180390,user3119,18.869466521043606,28724.99756504698,0,55.13569088180614,-119.01421498074498
Car Crash,2024-07-26T12:51:15.215507,user4489,14.518813032805566,24381.65106147748,164,53.92308451128666,-118.51751981883204
Low Visibility,2024-07-27T19:01:38.732653,user2225,136.71331847097025,867.2405130085933,0,53.93580619754835,-112.7173429456831
No Gas,2024-07-27T19:11:52.123396,user2903,2.911389474701509,1161.5723628330816,171,53.9402367820891,-118.56124038999317
Shelter,2024-07-26T00:19:12.730123,user2651,74.88450209207319,6814.370673115036,0,53.88863340158858,-118.66304249970001
First Responders,2024-07-27T12:20:41.496663,user4557,85.82661532450666,861.5235900623848,0,53.90828307533016,-118.51325109857295
Car Crash,2024-07-26T18:59:19.890767,user1056,1.920065603548835,222.143479269572,0,48.16093519497876,-112.38075138257337
Safe Zones,2024-07-26T05:46:29.504518,user2035,39.386431144568064,1078.75829933063,106,54.25546215934887,-117.26577883061985
Car Crash,2024-07-27T08:57:20.195154,user1360,110.37544080718817,449.9357961795637,171,53.88785194643461,-118.67466863559855
Object Blockage,2024-07-27T01:06:47.684344,user4041,22.213582763181428,12567.553198783193,0,53.90462605298626,-118.60081306354944
Safe Zones,2024-07-26T03:50:54.024080,user1717,15.115470129985361,29110.07509890114,163,53.96246954925873,-118.69183264570557
Wildfire Zones,2024-07-26T21:43:47.560430,user3143,130.75423349899054,21299.488036033836,0,53.84138422152905,-118.69718893313578
Wildfire Zones,2024-07-26T07:58:23.971953,user2657,14.38585877243734,1785.9319478796242,0,50.06179866354,-116.79421060977964
First Responders,2024-07-26T06:20:29.877529,user3797,85.34919675483872,127.788852949003,111,53.91328793627549,-118.61656899726712
Safe Zones,2024-07-27T06:40:44.738497,user4565,13.431850968017795,1027.2396323307048,0,59.117053396541046,-113.87009413141351
Slow Area,2024-07-27T23:32:34.296953,user1430,2.9429025044561374,574.0282044775793,177,53.86325043020462,-118.6984278030222
Object Blockage,2024-07-27T01:52:50.607424,user1641,55.29470395454789,771.9993768200031,97,53.99052429441112,-118.58652302296717
Shelter,2024-07-26T10:36:43.436819,user2902,110.7142190425289,1461.826511188581,0,53.809896450132,-118.67742966819213
First Responders,2024-07-26T08:07:14.554142,user3610,8.609229102663148,6649.203938073902,0,53.940746620877654,-118.52796001893353
Object Blockage,2024-07-27T20:09:38.384176,user1003,16.48190092484821,1869.3852221538086,0,53.90109300501858,-118.67219335720192
No Gas,2024-07-27T02:58:28.581071,user4322,6.860530651120579,1440.5239052023985,148,50.913795465497685,-115.98672446768947
Safe Zones,2024-07-27T01:26:31.678501,user4969,25.571786346138218,1451.0373195738916,0,52.74986990471203,-112.64226850149484
Low Visibility,2024-07-27T08:08:39.294747,user4186,87.58540954536606,110.73417829292053,0,53.83786644466126,-118.61042404311007
Wildfire Zones,2024-07-26T00:46:23.764325,user4639,4.363170437917562,1260.3155441524684,82,53.864498301998275,-118.63834394080888
Shelter,2024-07-27T00:19:55.297477,user3762,8.620451988934617,1628.9929941881094,91,53.905089611486815,-118.58143118271018
Shelter,2024-07-26T18:20:07.560833,user1679,29.540118887720364,1110.5491265184012,160,53.80596432547377,-118.66289879106621
Low Visibility,2024-07-26T01:03:42.980415,user3085,34.35678852878831,1118.6873863586006,0,53.92285626344706,-118.614602566351
Shelter,2024-07-27T21:59:28.466490,user2976,96.27695386687851,1672.4625618718742,83,53.86051616873571,-118.59965591294421
Wildfire Zones,2024-07-27T18:52:35.212698,user465,101.43116675068899,439.01280033270217,96,53.984203604505026,-118.56228553015578
Shelter,2024-07-26T06:16:31.529089,user4585,138.45601903900643,343.23081167507485,134,55.41509678102212,-117.0171965797859
No Gas,2024-07-27T08:02:51.126373,user4111,127.51851092691683,6019.743147401566,116,53.98192455617847,-118.59409715095202
